Reading traces...
	read 1000 traces
	read 2000 traces
Reading specs frequency...
Reading locations...
Counting events...
	processed 1000 traces
	processed 2000 traces
Total 286364746 events and 32963239 traces
Inspecting top 20000000 IMM
Finding hot methods...
	processed 1000 events
Number of events, method name
108,net.bytebuddy.implementation.bytecode.constant.MethodConstant.typeConstantsFor:69
104,net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ValidatingClassVisitor$Constraint$Compound.assertType:2557
103,net.bytebuddy.dynamic.DynamicType$Builder$MethodDefinition$ParameterDefinition$Initial$AbstractBase.withParameters:2242
101,net.bytebuddy.dynamic.TypeResolutionStrategy$Passive.initialize:79
99,net.bytebuddy.implementation.MethodDelegation$ImplementationDelegate$ForStaticMethod.of:747
99,net.bytebuddy.TypeCache$SimpleKey.<init>:399
98,net.bytebuddy.implementation.bytecode.member.MethodVariableAccess$MethodLoading.apply:218
88,net.bytebuddy.description.type.TypeDescription$Generic$OfParameterizedType.hashCode:4406
80,com.github.davidmoten.rtree.fbs.SerializerFlatBuffersTest.serialize:82
70,com.github.davidmoten.rtree.RTreeTest.testStandardRTreeSearch2:730
70,net.bytebuddy.description.method.ParameterList$Explicit$ForTypes.get:485
70,com.github.davidmoten.rtree.RTreeTest.testStandardRTreeSearch:711
69,net.bytebuddy.implementation.auxiliary.MethodCallProxy$ConstructorCall$Appender.apply:265
69,net.bytebuddy.description.type.TypeList$Generic$AbstractBase.asTokenList:256
66,net.bytebuddy.description.type.TypeDescription$AbstractBase.isAssignable:6520
63,net.bytebuddy.dynamic.scaffold.subclass.ConstructorStrategy$Default.extractConstructors:176
60,net.bytebuddy.dynamic.scaffold.FieldRegistry$Default.prepend:101
58,net.bytebuddy.dynamic.scaffold.subclass.SubclassDynamicTypeBuilder.applyConstructorStrategy:184
56,net.bytebuddy.NamingStrategy$SuffixingRandom.name:177
55,net.bytebuddy.matcher.ElementMatchers.anyOf:334
52,com.github.davidmoten.rtree.fbs.SerializerFlatBuffersTest.deserialize:91
48,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.resolve:910
47,net.bytebuddy.implementation.auxiliary.MethodCallProxy.extractFields:111
45,net.bytebuddy.implementation.attribute.FieldAttributeAppender$ForInstrumentedField.apply:121
45,com.github.davidmoten.rtree.RTreeTest$10.call:992
44,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.compile:507
42,net.bytebuddy.dynamic.Transformer$Compound.<init>:565
42,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.<init>:94
42,net.bytebuddy.matcher.CollectionOneToOneMatcher.matches:37
42,net.bytebuddy.description.type.TypeDefinition$SuperClassIterator.next:271
41,com.github.davidmoten.rtree.BackpressureTest$7.onNext:274
39,net.bytebuddy.description.method.MethodList$AbstractBase.asTokenList:51
39,net.bytebuddy.matcher.LatentMatcher$Disjunction.resolve:275
38,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.combineWith:1039
38,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store.inject:1069
36,net.bytebuddy.pool.TypePool$AbstractBase.<clinit>:294
36,net.bytebuddy.implementation.Implementation$Context$Default.cache:787
33,net.bytebuddy.implementation.bind.MethodDelegationBinder$AmbiguityResolver$Compound.<init>:898
33,com.esotericsoftware.kryo.Kryo.addDefaultSerializer:342
30,net.bytebuddy.implementation.FieldAccessor$FieldNameExtractor$ForBeanProperty.resolve:362
28,com.github.davidmoten.rtree.RTree.delete:542
27,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Factory$Compound.make:106
27,net.bytebuddy.matcher.ElementMatchers.erasures:582
27,net.bytebuddy.implementation.attribute.MethodAttributeAppender$Compound.<init>:412
27,net.bytebuddy.matcher.CollectionErasureMatcher.matches:34
26,com.github.davidmoten.rtree.internal.util.PriorityQueue.<init>:111
26,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default.analyze:535
24,rx.internal.operators.OperatorGroupBy$GroupBySubscriber.onCompleted:264
23,rx.observers.TestSubscriber.onNext:276
22,com.github.davidmoten.rtree.internal.util.BoundedPriorityQueue.asOrderedList:86
22,com.github.davidmoten.rtree.fbs.NonLeafFlatBuffers.toString:167
22,net.bytebuddy.dynamic.scaffold.MethodRegistry$Default$Compiled.getInstrumentedMethods:911
22,net.bytebuddy.implementation.Implementation$Context$Default.getAuxiliaryTypes:782
21,com.github.davidmoten.rtree.RTreeTest.testPerformanceAndEntriesCount:162
18,com.github.davidmoten.rtree.Serializers$3.call:165
18,com.github.davidmoten.rtree.GreekEarthquakes$3.call:40
18,com.github.davidmoten.rtree.BackpressureTest.testBackpressureIterateWhenConditionFailsAgainstNonLeafNode:201
17,com.github.davidmoten.rtree.BackpressureTest.testBackpressureIterateWhenNodeHasMaxChildrenAndIsNotRoot:187
16,net.bytebuddy.dynamic.scaffold.TypeWriter$Default$ValidatingClassVisitor.visit:1789
16,net.bytebuddy.dynamic.scaffold.MethodGraph$Simple.listNodes:1678
16,com.github.davidmoten.rtree.SerializersTest.check:191
16,net.bytebuddy.implementation.Implementation$Context$Default.registerAccessorFor:742
16,net.bytebuddy.implementation.Implementation$Context$Default.register:772
15,com.github.davidmoten.rtree.RTreeTest$8.call:1003
14,com.github.davidmoten.rtree.Visualizer.getNodeDepthsSortedByDepth:65
13,com.github.davidmoten.rtree.RTree.delete:557
12,com.github.davidmoten.rtree.Serializers$4.call:190
11,com.esotericsoftware.reflectasm.ConstructorAccess.get:45
11,com.github.davidmoten.rtree.NodePosition.toString:31
9,com.github.davidmoten.guavamini.Preconditions.checkArgument:24
8,com.esotericsoftware.kryo.serializers.FieldSerializer.rebuildCachedFields:190
6,rx.internal.util.unsafe.ConcurrentCircularArrayQueue.<init>:71
6,net.bytebuddy.dynamic.scaffold.MethodGraph$Compiler$Default$Key$Store$Graph.listNodes:1578
5,com.github.davidmoten.rtree.internal.util.ImmutableStackTest.testIteratorReturnsTwoItemsInOrderOfPop:74
5,com.github.davidmoten.rtree.KryoSerializationTest.testKryo:37
5,com.github.davidmoten.rtree.SplitterRStarTest.testGetPairs:19
5,com.github.davidmoten.rtree.RTreeTest.testVisualizerWithGreekData:582
4,com.github.davidmoten.rtree.fbs.NonLeafFlatBuffers.createChildren:123
4,com.esotericsoftware.kryo.io.Output.close:191
4,com.esotericsoftware.kryo.util.ObjectMap.<init>:67
4,net.bytebuddy.implementation.auxiliary.MethodCallProxy$PrecomputedMethodGraph.<init>:173
4,rx.internal.operators.OperatorGroupBy$GroupBySubscriber.onNext:189
3,rx.subscriptions.CompositeSubscription.unsubscribeFromAll:180
3,com.github.davidmoten.guavamini.Preconditions.checkNotNull:14
2,com.esotericsoftware.kryo.util.MapReferenceResolver.reset:64
2,com.esotericsoftware.kryo.util.MapReferenceResolver.nextReadId:50
2,com.esotericsoftware.kryo.util.MapReferenceResolver.setReadObject:56
2,com.github.davidmoten.rtree.RTreeTest.testIterableDeletion:251
2,rx.internal.operators.OperatorToObservableSortedList$2.onNext:96
2,rx.internal.operators.OperatorToObservableSortedList$2.onCompleted:74
2,com.github.davidmoten.rtree.internal.util.ImmutableStackTest.testIteratorReturnsOneItem:64
